id_partida,jogador_1,jogador_2,tipo,minuto,descricao,id_time
699576,Jean Lucas,,FALTA-FEITA,10',,Bahia
699576,Éverton Ribeiro,,LESAO,9',,Bahia
699576,Nathan Fernandes,,GOL-PERDIDO,8',CHUTE (pé direito),Grêmio
699576,,Nathan Fernandes,FALTA-SOFRIDA,5',,Grêmio
699576,Luciano Juba,,FALTA-FEITA,5',,Bahia
699576,,Zé Guilherme,FALTA-SOFRIDA,2',,Grêmio
699576,Éverton Ribeiro,,FALTA-FEITA,2',,Bahia
699578,Breno Lopes,,CARTAO-AMARELO,90'+8',por celebração excessiva,Fortaleza
699578,,,ENCERRAMENTO-2,90'+8',,
699578,Henry Mosquera,,CARTAO-AMARELO,90'+6',,RB Bragantino
699578,Benjamín Kuscevic,,CARTAO-AMARELO,90'+5',,Fortaleza
699578,Vitinho,,CARTAO-AMARELO,90'+5',,RB Bragantino
699578,Douglas Mendes,,FALTA-FEITA,90'+5',,RB Bragantino
699578,,Breno Lopes,FALTA-SOFRIDA,90'+5',,Fortaleza
699578,Breno Lopes,,FALTA-FEITA,90'+4',,Fortaleza
699578,,Chumbinho,FALTA-SOFRIDA,90'+4',,RB Bragantino
699578,Lucas Evangelista,,CARTAO-AMARELO,90'+2',por uma entrada perigosa,RB Bragantino
699578,,Zé Welison,FALTA-SOFRIDA,90'+2',,Fortaleza
699578,Lucas Evangelista,,FALTA-FEITA,90'+2',,RB Bragantino
699578,,,GOL,90'+1',,Breno Lopes
699578,Breno Lopes,Kervin Andrade depois de um contra-ataque.Gol concedido após a revisão do VA,GOL,90',,Fortaleza
699578,,Titi,ESCANTEIO,89',,RB Bragantino
699578,Pedro Augusto,Lucas Sasha,SUBSTITUICAO,87',,Fortaleza
699578,Helinho,,CARTAO-AMARELO,86',por uma entrada perigosa,RB Bragantino
699578,,Imanol Machuca,FALTA-SOFRIDA,86',,Fortaleza
699578,Helinho,,FALTA-FEITA,86',,RB Bragantino
699578,Chumbinho,Lincoln,SUBSTITUICAO,85',,RB Bragantino
699578,,Lucas Evangelista,ESCANTEIO,80',,Fortaleza
699578,Vitinho,Henry Mosquera,IMPEDIMENTO,79',,RB Bragantino
699578,Kervin Andrade,Renato Kayzer,SUBSTITUICAO,76',,Fortaleza
699578,Emmanuel Martínez,Tomás Pochettino,SUBSTITUICAO,76',,Fortaleza
699578,Lincoln,Henry Mosquera,IMPEDIMENTO,75',,RB Bragantino
699578,Breno Lopes,,GOL-PERDIDO,73',CHUTE (pé direito),Fortaleza
699578,Helinho,Thiago Borbas,SUBSTITUICAO,73',,RB Bragantino
699578,Lincoln,Henry Mosquera,IMPEDIMENTO,71',,RB Bragantino
699578,,Renato Kayzer,FALTA-SOFRIDA,70',,Fortaleza
699578,Douglas Mendes,,FALTA-FEITA,70',,RB Bragantino
699578,,Zé Welison,ESCANTEIO,70',,RB Bragantino
699578,Titi,,CARTAO-AMARELO,69',por uma entrada perigosa,Fortaleza
699578,,Benjamín Kuscevic,ESCANTEIO,69',,RB Bragantino
699578,,Raul,FALTA-SOFRIDA,68',,RB Bragantino
699578,Zé Welison,,FALTA-FEITA,68',,Fortaleza
699578,,Tomás Pochettino,FALTA-SOFRIDA,67',,Fortaleza
699578,Lucas Evangelista,,FALTA-FEITA,67',,RB Bragantino
699578,Andrés Hurtado,,FALTA-FEITA,66',,RB Bragantino
699578,,Breno Lopes,FALTA-SOFRIDA,66',,Fortaleza
699578,Lucas Evangelista,,LESAO,65',,RB Bragantino
699578,,Tinga,FALTA-SOFRIDA,64',,Fortaleza
699578,Vitinho,,FALTA-FEITA,64',,RB Bragantino
699578,,Felipe Jonatan,FALTA-SOFRIDA,62',,Fortaleza
699578,Henry Mosquera,,FALTA-FEITA,62',,RB Bragantino
699578,Imanol Machuca,Yago Pikachu,SUBSTITUICAO,61',,Fortaleza
699578,Breno Lopes,Moisés,SUBSTITUICAO,61',,Fortaleza
699578,,Lincoln,FALTA-SOFRIDA,59',,RB Bragantino
699578,Benjamín Kuscevic,,FALTA-FEITA,59',,Fortaleza
699578,Vitinho,,GOL-PERDIDO,58',CHUTE (pé direito),RB Bragantino
699578,,Tinga,FALTA-SOFRIDA,56',,Fortaleza
699578,Lucas Evangelista,,FALTA-FEITA,56',,RB Bragantino
699578,Henry Mosquera,Jhon Jhon,SUBSTITUICAO,56',,RB Bragantino
699578,Vitinho,Vinicius,SUBSTITUICAO,56',,RB Bragantino
699578,,Lucas Evangelista,FALTA-SOFRIDA,55',,RB Bragantino
699578,Tomás Pochettino,,FALTA-FEITA,55',,Fortaleza
699578,,Felipe Jonatan,ESCANTEIO,53',,RB Bragantino
699578,,Felipe Jonatan,FALTA-SOFRIDA,52',,Fortaleza
699578,Andrés Hurtado,,FALTA-FEITA,52',,RB Bragantino
699578,,Moisés,FALTA-SOFRIDA,51',,Fortaleza
699578,Douglas Mendes,,FALTA-FEITA,51',,RB Bragantino
699578,,Felipe Jonatan,FALTA-SOFRIDA,48',,Fortaleza
699578,Raul,,FALTA-FEITA,48',,RB Bragantino
699578,Lucas Evangelista,Gustavinho,SUBSTITUICAO,45',,RB Bragantino
699578,,,ENCERRAMENTO-1,45'+5',,
699578,Raul,,GOL-PERDIDO,45'+5',CHUTE (pé direito),RB Bragantino
699578,Vinicius,,LESAO,45'+3',,RB Bragantino
699578,Yago Pikachu,,CARTAO-AMARELO,45'+3',por uma entrada perigosa,Fortaleza
699578,,Vinicius,FALTA-SOFRIDA,45'+2',,RB Bragantino
699578,Yago Pikachu,,FALTA-FEITA,45'+2',,Fortaleza
699578,,Vinicius,FALTA-SOFRIDA,45'+2',,RB Bragantino
699578,Tinga,,FALTA-FEITA,45'+2',,Fortaleza
699578,,Raul,FALTA-SOFRIDA,45',,RB Bragantino
699578,Lucas Sasha,,FALTA-FEITA,45',,Fortaleza
699578,,Tinga,ESCANTEIO,43',,RB Bragantino
699578,,Yago Pikachu,FALTA-SOFRIDA,42',,Fortaleza
699578,Luan Cândido,,FALTA-FEITA,42',,RB Bragantino
699578,,Lucas Sasha,FALTA-SOFRIDA,41',,Fortaleza
699578,Gustavinho,,FALTA-FEITA,41',,RB Bragantino
699578,,João Ricardo,ESCANTEIO,40',,RB Bragantino
699578,Lincoln,,GOL,38',pé direito,RB Bragantino
699578,,João Ricardo,ESCANTEIO,35',,RB Bragantino
699578,,Thiago Borbas,FALTA-SOFRIDA,32',,RB Bragantino
699578,Titi,,FALTA-FEITA,32',,Fortaleza
699578,Renato Kayzer,,FALTA-FEITA,29',,Fortaleza
699578,,Eduardo Santos,FALTA-SOFRIDA,29',,RB Bragantino
699578,,Thiago Borbas,FALTA-SOFRIDA,28',,RB Bragantino
699578,Benjamín Kuscevic,,FALTA-FEITA,28',,Fortaleza
699578,Tomás Pochettino,Renato Kayzer,GOL,26',,Fortaleza
699578,,Raul,FALTA-SOFRIDA,24',,RB Bragantino
699578,Renato Kayzer,,FALTA-FEITA,24',,Fortaleza
699578,,Tomás Pochettino,FALTA-SOFRIDA,21',,Fortaleza
699578,Luan Cândido,,FALTA-FEITA,21',,RB Bragantino
699578,,Fabrício,ESCANTEIO,19',,Fortaleza
699578,,João Ricardo,ESCANTEIO,15',,RB Bragantino
699578,,Tinga,ESCANTEIO,9',,RB Bragantino
699578,,Renato Kayzer,FALTA-SOFRIDA,6',,Fortaleza
699578,Gustavinho,,FALTA-FEITA,6',,RB Bragantino
699578,Renato Kayzer,Moisés,IMPEDIMENTO,5',,Fortaleza
699578,,Yago Pikachu,FALTA-SOFRIDA,5',,Fortaleza
699578,Luan Cândido,,FALTA-FEITA,5',,RB Bragantino
699578,,Lincoln,FALTA-SOFRIDA,4',,RB Bragantino
699578,Tomás Pochettino,,FALTA-FEITA,4',,Fortaleza
699578,,Moisés,FALTA-SOFRIDA,2',,Fortaleza
699578,Raul,,FALTA-FEITA,2',,RB Bragantino
699578,Moisés,,GOL-PERDIDO,1',CHUTE (pé direito),Fortaleza
699574,,,ENCERRAMENTO-2,90'+6',,
699574,Pedro Henrique,,FALTA-FEITA,90'+5',,Corinthians
699574,,André,FALTA-SOFRIDA,90'+5',,Fluminense
699574,Ryan Gustavo,,CARTAO-AMARELO,90'+3',por uma entrada perigosa,Corinthians
699574,,Kevin Serna,FALTA-SOFRIDA,90'+2',,Fluminense
699574,Ryan Gustavo,,FALTA-FEITA,90'+2',,Corinthians
699574,,Kevin Serna,FALTA-SOFRIDA,90'+1',,Fluminense
699574,Hugo,,FALTA-FEITA,90'+1',,Corinthians
699574,Igor Coronado,Wesley,IMPEDIMENTO,90',,Corinthians
699574,John Kennedy,,GOL-PERDIDO,90',CHUTE (pé esquerdo),Fluminense
699574,Samuel Xavier,,CARTAO-AMARELO,89',,Fluminense
699574,,Wesley,FALTA-SOFRIDA,89',,Corinthians
699574,Samuel Xavier,,FALTA-FEITA,89',,Fluminense
699574,Ryan Gustavo,,GOL-PERDIDO,88',CHUTE (pé esquerdo),Corinthians
699574,,Charles,FALTA-SOFRIDA,87',,Corinthians
699574,Thiago Santos,Ignácio uma lesão,SUBSTITUICAO,87',,Fluminense
699574,Ignácio,,LESAO,86',,Fluminense
699574,Charles,,GOL-PERDIDO,85',CHUTE (pé direito),Corinthians
699574,John Kennedy,,GOL-PERDIDO,84',CABECEIO,Fluminense
699574,,Cacá,ESCANTEIO,84',,Fluminense
699574,,Hugo,ESCANTEIO,83',,Fluminense
699574,Pedro Henrique,,FALTA-FEITA,82',,Corinthians
699574,,Alexsander,FALTA-SOFRIDA,82',,Fluminense
699574,Ignácio,,LESAO,81',,Fluminense
699574,,Kevin Serna,FALTA-SOFRIDA,80',,Fluminense
699574,Hugo,,FALTA-FEITA,80',,Corinthians
699574,Hugo,Matheus Bidu,SUBSTITUICAO,77',,Corinthians
699574,Igor Coronado,Félix Torres,SUBSTITUICAO,77',,Corinthians
699574,Kevin Serna,Isaac,SUBSTITUICAO,76',,Fluminense
699574,John Kennedy,Kauã Elias,SUBSTITUICAO,76',,Fluminense
699574,Pedro Henrique,,LESAO,73',,Corinthians
699574,,Pedro Henrique,FALTA-SOFRIDA,73',,Corinthians
699574,Alexsander,,FALTA-FEITA,73',,Fluminense
699574,Nonato,Facundo Bernal,SUBSTITUICAO,70',,Fluminense
699574,Giovane,,GOL-PERDIDO,68',CHUTE (pé esquerdo),Corinthians
699574,,Ignácio,ESCANTEIO,68',,Corinthians
699574,Pedro Henrique,Pedro Raúl,SUBSTITUICAO,67',,Corinthians
699574,Alexsander,,GOL-PERDIDO,67',CHUTE (pé esquerdo),Fluminense
699574,,Cacá,ESCANTEIO,66',,Fluminense
699574,,,GOL,64',e,ecisão do VAR: Não Há Gol Fluminense 0-0 Corinthians
699574,,Samuel Xavier,FALTA-SOFRIDA,62',,Fluminense
699574,Ryan Gustavo,,FALTA-FEITA,62',,Corinthians
699574,,Isaac,FALTA-SOFRIDA,61',,Fluminense
699574,Ryan Gustavo,,FALTA-FEITA,61',,Corinthians
699574,Wesley,Rodrigo Garro,SUBSTITUICAO,59',,Corinthians
699574,,Keno,FALTA-SOFRIDA,58',,Fluminense
699574,Félix Torres,,FALTA-FEITA,58',,Corinthians
699574,Keno,,FALTA-FEITA,55',,Fluminense
699574,,André Ramalho,FALTA-SOFRIDA,55',,Corinthians
699574,André,,GOL-PERDIDO,52',CHUTE (pé direito),Fluminense
699574,,Rodrigo Garro,FALTA-SOFRIDA,49',,Corinthians
699574,Ignácio,,FALTA-FEITA,49',,Fluminense
699574,,Isaac,FALTA-SOFRIDA,48',,Fluminense
699574,Charles,,FALTA-FEITA,48',,Corinthians
699574,Keno,Esquerdinha,SUBSTITUICAO,45',,Fluminense
699574,Giovane,Talles Magno,SUBSTITUICAO,45',,Corinthians
699574,,,ENCERRAMENTO-1,45'+4',,
699574,Facundo Bernal,,LESAO,45'+2',,Fluminense
699574,Rodrigo Garro,Talles Magno,IMPEDIMENTO,45'+1',,Corinthians
699574,André,,CARTAO-AMARELO,45',por uma entrada perigosa,Fluminense
699574,,Matheuzinho,FALTA-SOFRIDA,45',,Corinthians
699574,André,,FALTA-FEITA,45',,Fluminense
699574,,Talles Magno,FALTA-SOFRIDA,44',,Corinthians
699574,Alexsander,,FALTA-FEITA,44',,Fluminense
699574,André Ramalho,,FALTA-FEITA,41',,Corinthians
699574,,Alexsander,FALTA-SOFRIDA,41',,Fluminense
699574,Charles,,LESAO,39',,Corinthians
699574,Alexsander,,GOL-PERDIDO,38',CHUTE (pé direito),Fluminense
699574,,Hugo Souza,ESCANTEIO,38',,Fluminense
699574,Talles Magno,,FALTA-FEITA,37',,Corinthians
699574,,Esquerdinha,FALTA-SOFRIDA,37',,Fluminense
699574,,Matheus Bidu,FALTA-SOFRIDA,36',,Corinthians
699574,Isaac,,FALTA-FEITA,36',,Fluminense
699574,Pedro Raúl,,GOL-PERDIDO,29',CHUTE (pé esquerdo),Corinthians
699574,,Thiago Silva,ESCANTEIO,29',,Corinthians
699574,Cacá,,LESAO,26',,Corinthians
699574,,Cacá,ESCANTEIO,26',,Fluminense
699574,,Kauã Elias,FALTA-SOFRIDA,25',,Fluminense
699574,Cacá,,FALTA-FEITA,25',,Corinthians
699574,,Ignácio,FALTA-SOFRIDA,23',,Fluminense
699574,Talles Magno,,FALTA-FEITA,23',,Corinthians
699574,Ignácio,,GOL-PERDIDO,23',CABECEIO,Fluminense
699574,,Matheuzinho,ESCANTEIO,22',,Fluminense
699574,Charles,,CARTAO-AMARELO,15',por uma entrada perigosa,Corinthians
699574,Charles,,FALTA-FEITA,15',,Corinthians
699574,,André,FALTA-SOFRIDA,15',,Fluminense
699574,Talles Magno,,FALTA-FEITA,9',,Corinthians
699574,,André,FALTA-SOFRIDA,9',,Fluminense
699574,André Ramalho,Matheuzinho,IMPEDIMENTO,7',,Corinthians
699574,,Rodrigo Garro,FALTA-SOFRIDA,5',,Corinthians
699574,Alexsander,,FALTA-FEITA,5',,Fluminense
699574,,Lima,FALTA-SOFRIDA,2',,Fluminense
699574,Charles,,FALTA-FEITA,2',,Corinthians
699571,,,ENCERRAMENTO-2,90'+7',,
699571,,Ronaldo,ESCANTEIO,90'+6',,Internacional
699571,,Luiz Fernando,ESCANTEIO,90'+3',,Internacional
699571,Adriano Martins,Luiz Fernando,IMPEDIMENTO,90'+1',,Atlético Goianiense
699571,Rômulo,Bruno Gomes,SUBSTITUICAO,88',,Internacional
699571,Pedro Rangel,,CARTAO-AMARELO,84',,Atlético Goianiense
699571,Ricardo Mathias,,GOL-PERDIDO,81',CHUTE (pé direito),Internacional
699571,Lucas Alario,,GOL-PERDIDO,80',CABECEIO,Internacional
699571,Gustavo Prado,Thiago Maia,SUBSTITUICAO,80',,Internacional
699571,Ricardo Mathias,Gabriel Carvalho,SUBSTITUICAO,79',,Internacional
699571,Agustín Rogel,,GOL-PERDIDO,79',CABECEIO,Internacional
699571,,Jan Hurtado,ESCANTEIO,78',,Internacional
699571,,Wesley,FALTA-SOFRIDA,77',,Internacional
699571,Gonzalo Freitas,,FALTA-FEITA,77',,Atlético Goianiense
699571,,Gabriel Carvalho,FALTA-SOFRIDA,76',,Internacional
699571,Jan Hurtado,,FALTA-FEITA,76',,Atlético Goianiense
699571,Lucas Alario,,GOL-PERDIDO,70',CHUTE (pé direito),Internacional
699571,Jan Hurtado,Jorginho,GOL,68',,Atlético Goianiense
699571,Lucas Alario,,FALTA-FEITA,66',,Internacional
699571,,Adriano Martins,FALTA-SOFRIDA,66',,Atlético Goianiense
699571,,Adriano Martins,ESCANTEIO,65',,Internacional
699571,,Ronaldo,ESCANTEIO,64',,Internacional
699571,Jorginho,Joel Campbell,SUBSTITUICAO,62',,Atlético Goianiense
699571,Shaylon,Rhaldney uma lesão,SUBSTITUICAO,62',,Atlético Goianiense
699571,Fernando,Bruno Henrique,SUBSTITUICAO,61',,Internacional
699571,Lucas Alario,Enner Valencia,SUBSTITUICAO,61',,Internacional
699571,Gonzalo Freitas,,CARTAO-AMARELO,54',por uma entrada perigosa,Atlético Goianiense
699571,Gonzalo Freitas,,FALTA-FEITA,53',,Atlético Goianiense
699571,,Enner Valencia,FALTA-SOFRIDA,53',,Internacional
699571,,Sergio Rochet,ESCANTEIO,53',,Atlético Goianiense
699571,,Wesley,FALTA-SOFRIDA,50',,Internacional
699571,Gonzalo Freitas,,FALTA-FEITA,50',,Atlético Goianiense
699571,Bruno Gomes,,GOL-PERDIDO,49',CHUTE (pé direito),Internacional
699571,,Gonzalo Freitas,FALTA-SOFRIDA,46',,Atlético Goianiense
699571,Gabriel Carvalho,,FALTA-FEITA,46',,Internacional
699571,Rafael Haller,Maguinho,SUBSTITUICAO,45',,Atlético Goianiense
699571,,,ENCERRAMENTO-1,45'+5',,
699571,Maguinho,,CARTAO-AMARELO,45'+3',por uma entrada perigosa,Atlético Goianiense
699571,,Wesley,FALTA-SOFRIDA,45'+2',,Internacional
699571,Maguinho,,FALTA-FEITA,45'+2',,Atlético Goianiense
699571,Agustín Rogel,,LESAO,45'+1',,Internacional
699571,Janderson,,FALTA-FEITA,44',,Atlético Goianiense
699571,,Alexandro Bernabéi,FALTA-SOFRIDA,44',,Internacional
699571,Luiz Fernando,,GOL-PERDIDO,42',CABECEIO,Atlético Goianiense
699571,,Joel Campbell,FALTA-SOFRIDA,40',,Atlético Goianiense
699571,Tabata,,FALTA-FEITA,40',,Internacional
699571,,Ronaldo,ESCANTEIO,36',,Internacional
699571,Joel Campbell,,GOL-PERDIDO,32',CHUTE (pé esquerdo),Atlético Goianiense
699571,,Thiago Maia,FALTA-SOFRIDA,31',,Internacional
699571,Luiz Fernando,,FALTA-FEITA,31',,Atlético Goianiense
699571,,Gabriel Mercado,ESCANTEIO,28',,Atlético Goianiense
699571,Jan Hurtado,Derek uma lesão,SUBSTITUICAO,27',,Atlético Goianiense
699571,Derek,,LESAO,23',,Atlético Goianiense
699571,Gonzalo Freitas,,GOL-PERDIDO,22',CABECEIO,Atlético Goianiense
699571,,Sergio Rochet,ESCANTEIO,22',,Atlético Goianiense
699571,,Thiago Maia,ESCANTEIO,21',,Atlético Goianiense
699571,Luiz Felipe,Pedro Henrique uma lesão,SUBSTITUICAO,17',,Atlético Goianiense
699571,Pedro Henrique,,LESAO,16',,Atlético Goianiense
699571,,Wesley,FALTA-SOFRIDA,15',,Internacional
699571,Maguinho,,FALTA-FEITA,15',,Atlético Goianiense
699571,Pedro Henrique,,LESAO,13',,Atlético Goianiense
699571,Gonzalo Freitas,,FALTA-FEITA,12',,Atlético Goianiense
699571,,Enner Valencia,FALTA-SOFRIDA,12',,Internacional
699571,,Janderson,FALTA-SOFRIDA,12',,Atlético Goianiense
699571,Alexandro Bernabéi,,FALTA-FEITA,12',,Internacional
699571,Luiz Fernando,,GOL-PERDIDO,7',CHUTE (pé esquerdo),Atlético Goianiense
699571,,Tabata,FALTA-SOFRIDA,5',,Internacional
699571,Maguinho,,FALTA-FEITA,5',,Atlético Goianiense
699571,,Pedro Henrique,FALTA-SOFRIDA,4',,Atlético Goianiense
699571,Enner Valencia,,FALTA-FEITA,4',,Internacional
699571,,Ronaldo,ESCANTEIO,3',,Internacional
699571,Pedro Henrique,,FALTA-FEITA,2',,Atlético Goianiense
699571,,Enner Valencia,FALTA-SOFRIDA,2',,Internacional
699571,Enner Valencia,,FALTA-FEITA,1',,Internacional
699571,,Adriano Martins,FALTA-SOFRIDA,1',,Atlético Goianiense
699579,,,ENCERRAMENTO-2,90'+9',,
699579,João Carlos,,GOL-PERDIDO,90'+9',CHUTE (pé direito),Criciúma
699579,Wilker Ángel,,LESAO,90'+7',,Criciúma
699579,Yannick Bolasie,Matheusinho com um cruzamento,GOL,90'+4',,Criciúma
699579,Paulo Henrique,,GOL-PERDIDO,90'+4',CHUTE (pé direito),Vasco da Gama
699579,Ronald,,GOL-PERDIDO,90'+2',CHUTE (pé direito),Criciúma
699579,,Léo Jardim,ESCANTEIO,90'+2',,Criciúma
699579,Maicon,Adson,SUBSTITUICAO,90'+1',,Vasco da Gama
699579,,Léo Jardim,ESCANTEIO,90'+1',,Criciúma
699579,,Paulo Henrique,ESCANTEIO,90',,Criciúma
699579,João Carlos,,GOL-PERDIDO,90',CHUTE (pé direito),Criciúma
699579,,Léo,ESCANTEIO,89',,Criciúma
699579,,Dudu,ESCANTEIO,87',,Vasco da Gama
699579,Rossi,,CARTAO-AMARELO,86',,Vasco da Gama
699579,,Paulo Henrique,FALTA-SOFRIDA,84',,Vasco da Gama
699579,Miguel Trauco,,FALTA-FEITA,84',,Criciúma
699579,João Carlos,Fellipe Mateus,SUBSTITUICAO,83',,Criciúma
699579,Wilker Ángel,,CARTAO-AMARELO,82',por uma entrada perigosa,Criciúma
699579,Wilker Ángel,,FALTA-FEITA,82',,Criciúma
699579,,Erick Marcus,FALTA-SOFRIDA,82',,Vasco da Gama
699579,Newton,,FALTA-FEITA,81',,Criciúma
699579,,David,FALTA-SOFRIDA,81',,Vasco da Gama
699579,Leandrinho,Lucas Piton,SUBSTITUICAO,81',,Vasco da Gama
699579,João Pedro,Dimitri Payet,SUBSTITUICAO,80',,Vasco da Gama
699579,Mateus Carvalho,,LESAO,80',,Vasco da Gama
699579,,Mateus Carvalho,FALTA-SOFRIDA,79',,Vasco da Gama
699579,Dudu,,FALTA-FEITA,79',,Criciúma
699579,Miguel Trauco,Wilker Ángel,IMPEDIMENTO,77',,Criciúma
699579,Paulo Henrique,,CARTAO-AMARELO,77',por uma entrada perigosa,Vasco da Gama
699579,,Yannick Bolasie,FALTA-SOFRIDA,76',,Criciúma
699579,Paulo Henrique,,FALTA-FEITA,76',,Vasco da Gama
699579,Léo Jardim,,LESAO,75',,Vasco da Gama
699579,,Léo Jardim,FALTA-SOFRIDA,74',,Vasco da Gama
699579,Arthur Caíke,,FALTA-FEITA,74',,Criciúma
699579,,Mateus Carvalho,ESCANTEIO,74',,Criciúma
699579,Dudu,Claudinho,SUBSTITUICAO,73',,Criciúma
699579,Matheusinho,Allano,SUBSTITUICAO,73',,Criciúma
699579,,Paulo Henrique,FALTA-SOFRIDA,72',,Vasco da Gama
699579,Arthur Caíke,,FALTA-FEITA,72',,Criciúma
699579,,Lucas Piton,FALTA-SOFRIDA,70',,Vasco da Gama
699579,Newton,,FALTA-FEITA,70',,Criciúma
699579,,Mateus Carvalho,FALTA-SOFRIDA,68',,Vasco da Gama
699579,Newton,,FALTA-FEITA,68',,Criciúma
699579,Allano,,GOL-PERDIDO,67',CHUTE (pé esquerdo),Criciúma
699579,,Ronald,FALTA-SOFRIDA,66',,Criciúma
699579,Souza,,FALTA-FEITA,66',,Vasco da Gama
699579,,Mateus Carvalho,ESCANTEIO,65',,Criciúma
699579,Erick Marcus,Rayan,SUBSTITUICAO,64',,Vasco da Gama
699579,Souza,Hugo Moura,SUBSTITUICAO,63',,Vasco da Gama
699579,Ronald,Higor Meritão,SUBSTITUICAO,62',,Criciúma
699579,Arthur Caíke,Marquinhos Gabriel,SUBSTITUICAO,62',,Criciúma
699579,Newton,,FALTA-FEITA,61',,Criciúma
699579,,David,FALTA-SOFRIDA,61',,Vasco da Gama
699579,,Léo Jardim,ESCANTEIO,59',,Criciúma
699579,,Léo Jardim,ESCANTEIO,58',,Criciúma
699579,Allano,,GOL-PERDIDO,58',CHUTE (pé esquerdo),Criciúma
699579,Paulo Henrique,David,IMPEDIMENTO,54',,Vasco da Gama
699579,,Léo Jardim,ESCANTEIO,50',,Criciúma
699579,Léo,,GOL-PERDIDO,49',CHUTE (pé direito),Vasco da Gama
699579,,Wilker Ángel,ESCANTEIO,48',,Vasco da Gama
699579,,,ENCERRAMENTO-1,45'+8',,
699579,,Miguel Trauco,ESCANTEIO,45'+8',,Vasco da Gama
699579,,Gustavo,ESCANTEIO,45'+7',,Vasco da Gama
699579,Rayan,Lucas Piton de bola parada,GOL,45'+4',,Vasco da Gama
699579,Rayan,,GOL-PERDIDO,45'+4',CABECEIO,Vasco da Gama
699579,,Rayan,FALTA-SOFRIDA,45'+3',,Vasco da Gama
699579,Wilker Ángel,,FALTA-FEITA,45'+3',,Criciúma
699579,Lucas Piton,,FALTA-FEITA,45'+3',,Vasco da Gama
699579,,Claudinho,FALTA-SOFRIDA,45'+3',,Criciúma
699579,Marquinhos Gabriel,Yannick Bolasie,IMPEDIMENTO,45',,Criciúma
699579,Marquinhos Gabriel,,GOL-PERDIDO,45',CHUTE (pé esquerdo),Criciúma
699579,Miguel Trauco,Rodrigo,IMPEDIMENTO,44',,Criciúma
699579,Rodrigo,,CARTAO-AMARELO,44',,Criciúma
699579,,Fellipe Mateus,FALTA-SOFRIDA,43',,Criciúma
699579,Mateus Carvalho,,FALTA-FEITA,43',,Vasco da Gama
699579,David,,GOL-PERDIDO,41',CHUTE (pé esquerdo),Vasco da Gama
699579,Marquinhos Gabriel,,GOL-PERDIDO,40',CHUTE (pé esquerdo),Criciúma
699579,David,Mateus Carvalho,GOL,36',,Vasco da Gama
699579,Newton,,FALTA-FEITA,35',,Criciúma
699579,,Dimitri Payet,FALTA-SOFRIDA,35',,Vasco da Gama
699579,David,,GOL-PERDIDO,35',CHUTE (pé direito),Vasco da Gama
699579,Yannick Bolasie,,GOL-PERDIDO,33',CHUTE (pé direito),Criciúma
699579,Allano,,LESAO,30',,Criciúma
699579,,Mateus Carvalho,FALTA-SOFRIDA,30',,Vasco da Gama
699579,Allano,,FALTA-FEITA,30',,Criciúma
699579,Newton,,FALTA-FEITA,29',,Criciúma
699579,,Dimitri Payet,FALTA-SOFRIDA,29',,Vasco da Gama
699579,,Miguel Trauco,ESCANTEIO,28',,Vasco da Gama
699579,,Miguel Trauco,ESCANTEIO,26',,Vasco da Gama
699579,,Wilker Ángel,ESCANTEIO,25',,Vasco da Gama
699579,,Wilker Ángel,ESCANTEIO,24',,Vasco da Gama
699579,Dimitri Payet,,LESAO,22',,Vasco da Gama
699579,Allano,,CARTAO-AMARELO,21',por uma entrada perigosa,Criciúma
699579,Allano,,FALTA-FEITA,21',,Criciúma
699579,,Dimitri Payet,FALTA-SOFRIDA,21',,Vasco da Gama
699579,,Gustavo,ESCANTEIO,20',,Vasco da Gama
699579,Yannick Bolasie,,GOL-PERDIDO,19',CHUTE (pé direito),Criciúma
699579,Marquinhos Gabriel,Yannick Bolasie,IMPEDIMENTO,14',,Criciúma
699579,Miguel Trauco,,GOL-PERDIDO,12',CHUTE (pé esquerdo),Criciúma
699579,,João Victor,FALTA-SOFRIDA,10',,Vasco da Gama
699579,Yannick Bolasie,,FALTA-FEITA,10',,Criciúma
699579,,Fellipe Mateus,ESCANTEIO,8',,Vasco da Gama
699579,,Wilker Ángel,ESCANTEIO,8',,Vasco da Gama
699579,Yannick Bolasie,Allano,GOL,6',pé direito,Criciúma
699579,,Higor Meritão,FALTA-SOFRIDA,3',,Criciúma
699579,David,,FALTA-FEITA,3',,Vasco da Gama
699579,Fellipe Mateus,,LESAO,1',,Criciúma
699577,Rodrigo Nestor,,CARTAO-VERMELHO,90'+15',por brigar com outro jogador,São Paulo
699577,Zé Rafael,,CARTAO-VERMELHO,90'+15',por brigar com outro jogador,Palmeiras
699577,,,ENCERRAMENTO-2,90'+15',,
699577,,Nahuel Ferraresi,FALTA-SOFRIDA,90'+14',,São Paulo
699577,Romulo,,FALTA-FEITA,90'+14',,Palmeiras
699577,José López,,CARTAO-AMARELO,90'+13',por celebração excessiva,Palmeiras
699577,José López,Rony com um cruzamento após escanteio,GOL,90'+12',cabeça,Palmeiras
699577,,Sabino,ESCANTEIO,90'+12',,Palmeiras
699577,,Jonathan Calleri,FALTA-SOFRIDA,90'+10',,São Paulo
699577,Vitor Reis,,FALTA-FEITA,90'+10',,Palmeiras
699577,,Vanderlan,FALTA-SOFRIDA,90'+9',,Palmeiras
